CPR_CODEQUAL,CPR_NATCODE,ID_NATIONALITY,ID_PRODUCTLEVEL,CPR_INDICATOR,CPR_ACTION,DWH_SNAPSHOTTIMESTAMP
2,MYS,122121710,155689091,VSP,N,29MAY2022:09:04:24.480
2,MYS,122121711,155689092,VSP,N,29MAY2022:09:04:24.497
2,MYS,122121712,155689095,VSP,N,29MAY2022:09:04:24.560
2,MYS,122121713,155689102,VSP,N,29MAY2022:09:04:24.683
2,MYS,122121714,155689104,VSP,N,29MAY2022:09:04:24.730
2,MYS,122121715,155689106,VSP,N,29MAY2022:09:04:24.793
2,MYS,122121716,155689108,VSP,N,29MAY2022:09:04:24.823
2,MYS,122121717,155689109,VSP,N,29MAY2022:09:04:24.853
2,MYS,122121718,155689111,VSP,N,29MAY2022:09:04:24.887
2,MYS,122121719,155689113,VSP,N,29MAY2022:09:04:24.933
2,MYS,122121720,155689115,VSP,N,29MAY2022:09:04:24.963
2,MYS,122121721,155689117,VSP,N,29MAY2022:09:04:25.010
2,MYS,122121722,155689119,VSP,N,29MAY2022:09:04:25.043
2,MYS,122121723,155689121,VSP,N,29MAY2022:09:04:25.090
2,CHN,122121724,155689124,VSP,N,29MAY2022:09:04:25.150
2,MYS,122121725,155689125,VSP,N,29MAY2022:09:04:25.183
2,MYS,122121726,155689126,VSP,N,29MAY2022:09:04:25.200
2,MYS,122121727,155689128,VSP,N,29MAY2022:09:04:25.260
2,MYS,122121728,155689129,VSP,N,29MAY2022:09:04:25.293
2,MYS,122121729,155689130,VSP,N,29MAY2022:09:04:25.323
2,MYS,122121730,155689131,VSP,N,29MAY2022:09:04:25.340
2,MYS,122121731,155689133,VSP,N,29MAY2022:09:04:25.387
2,MYS,122121732,155689136,VSP,N,29MAY2022:09:04:25.433
2,MYS,122121733,155689137,VSP,N,29MAY2022:09:04:25.480
2,MYS,122121734,155689139,VSP,N,29MAY2022:09:04:25.527
2,MYS,122121735,155689141,VSP,N,29MAY2022:09:04:25.573
2,MYS,122121736,155689142,VSP,N,29MAY2022:09:04:25.603
2,BGD,122121737,155689143,VSP,N,29MAY2022:09:04:25.620
2,MYS,122121738,155689147,VSP,N,29MAY2022:09:04:25.700
2,JPN,122121739,155689148,VSP,N,29MAY2022:09:04:25.730
2,MYS,122121740,155689150,VSP,N,29MAY2022:09:04:25.777
2,MYS,122121741,155689152,VSP,N,29MAY2022:09:04:25.823
2,MYS,122121742,155689153,VSP,N,29MAY2022:09:04:25.840
2,MYS,122121743,155689156,VSP,N,29MAY2022:09:04:25.903
2,MYS,122121744,155689157,VSP,N,29MAY2022:09:04:25.920
2,MYS,122121745,155689160,VSP,N,29MAY2022:09:04:25.980
2,MYS,122121746,155689161,VSP,N,29MAY2022:09:04:25.997
2,MYS,122121747,155689162,VSP,N,29MAY2022:09:04:26.027
2,MYS,122121748,155689164,VSP,N,29MAY2022:09:04:26.073
2,MYS,122121749,155689166,VSP,N,29MAY2022:09:04:26.137
2,MYS,122121750,155689168,VSP,N,29MAY2022:09:04:26.183
2,MYS,122121751,155689170,VSP,N,29MAY2022:09:04:26.217
2,CHN,122121752,155689176,VSP,N,29MAY2022:09:04:26.340
2,MYS,122121753,155689177,VSP,N,29MAY2022:09:04:26.370
2,MYS,122121754,155689179,VSP,N,29MAY2022:09:04:26.420
2,MYS,122121755,155689181,VSP,N,29MAY2022:09:04:26.450
2,MYS,122121756,155689183,VSP,N,29MAY2022:09:04:26.513
2,PHL,122121757,155689186,VSP,N,29MAY2022:09:04:26.573
2,PHL,122121758,155689188,VSP,N,29MAY2022:09:04:26.607
2,MYS,122121759,155689189,VSP,N,29MAY2022:09:04:26.620
2,MYS,122121760,155689190,VSP,N,29MAY2022:09:04:26.637
2,MYS,122121761,155689193,VSP,N,29MAY2022:09:04:26.700
2,MYS,122121762,155689194,VSP,N,29MAY2022:09:04:26.717
2,MYS,122121763,155689197,VSP,N,29MAY2022:09:04:26.763
2,MYS,122121764,155689198,VSP,N,29MAY2022:09:04:26.793
2,KOR,122121765,155689199,VSP,N,29MAY2022:09:04:26.810
2,KOR,122121766,155689200,VSP,N,29MAY2022:09:04:26.840
2,KOR,122121767,155689201,VSP,N,29MAY2022:09:04:26.870
2,KOR,122121768,155689202,VSP,N,29MAY2022:09:04:26.887
2,MYS,122121769,155689203,VSP,N,29MAY2022:09:04:26.903
2,MYS,122121770,155689204,VSP,N,29MAY2022:09:04:26.933
2,MYS,122121771,155689205,VSP,N,29MAY2022:09:04:26.950
2,MYS,122121772,155689207,VSP,N,29MAY2022:09:04:26.997
2,MYS,122121773,155689209,VSP,N,29MAY2022:09:04:27.060
2,MYS,122121774,155689210,VSP,N,29MAY2022:09:04:27.090
2,MYS,122121775,155689211,VSP,N,29MAY2022:09:04:27.120
2,PHL,122121776,155689212,VSP,N,29MAY2022:09:04:27.153
2,PHL,122121777,155689213,VSP,N,29MAY2022:09:04:27.183
2,MYS,122121778,155689214,VSP,N,29MAY2022:09:04:27.200
2,MYS,122121779,155689216,VSP,N,29MAY2022:09:04:27.247
2,MYS,122121780,155689218,VSP,N,29MAY2022:09:04:27.310
2,MYS,122121781,155689220,VSP,N,29MAY2022:09:04:27.357
2,MYS,122121782,155689222,VSP,N,29MAY2022:09:04:27.403
2,MYS,122121783,155689224,VSP,N,29MAY2022:09:04:27.433
2,MYS,122121784,155689226,VSP,N,29MAY2022:09:04:27.467
2,MYS,122121785,155689228,VSP,N,29MAY2022:09:04:27.513
2,MYS,122121786,155689231,VSP,N,29MAY2022:09:04:27.573
2,KOR,122121787,155689232,VSP,N,29MAY2022:09:04:27.620
2,KOR,122121788,155689233,VSP,N,29MAY2022:09:04:27.637
2,KOR,122121789,155689234,VSP,N,29MAY2022:09:04:27.670
2,KOR,122121790,155689235,VSP,N,29MAY2022:09:04:27.700
2,KOR,122121791,155689236,VSP,N,29MAY2022:09:04:27.717
2,MYS,122121792,155689237,VSP,N,29MAY2022:09:04:27.747
2,MYS,122121793,155689239,VSP,N,29MAY2022:09:04:27.823
2,MYS,122121794,155689241,VSP,N,29MAY2022:09:04:27.853
2,MYS,122121795,155689243,VSP,N,29MAY2022:09:04:27.900
2,MYS,122121796,155689245,VSP,N,29MAY2022:09:04:27.933
2,MYS,122121797,155689247,VSP,N,29MAY2022:09:04:27.980
2,MYS,122121798,155689249,VSP,N,29MAY2022:09:04:28.060
2,MYS,122121799,155689251,VSP,N,29MAY2022:09:06:38.047
2,MYS,122121800,155689252,VSP,N,29MAY2022:09:06:38.063
2,MYS,122121801,155689255,VSP,N,29MAY2022:09:06:38.127
2,MYS,122121802,155689256,VSP,N,29MAY2022:09:06:38.160
2,MYS,122121803,155689259,VSP,N,29MAY2022:09:06:38.220
2,MYS,122121804,155689260,VSP,N,29MAY2022:09:06:38.253
2,MYS,122121805,155689263,VSP,N,29MAY2022:09:06:38.330
2,MYS,122121806,155689264,VSP,N,29MAY2022:09:06:38.347
2,MYS,122121807,155689267,VSP,N,29MAY2022:09:06:38.410
2,MYS,122121808,155689268,VSP,N,29MAY2022:09:06:38.440
2,MYS,122121809,155689271,VSP,N,29MAY2022:09:06:38.503
2,MYS,122121810,155689272,VSP,N,29MAY2022:09:06:38.533
2,MYS,122121811,155689276,VSP,N,29MAY2022:09:06:38.627
2,MYS,122121812,155689277,VSP,N,29MAY2022:09:06:38.660
2,MYS,122121813,155689278,VSP,N,29MAY2022:09:06:38.673
2,MYS,122121814,155689279,VSP,N,29MAY2022:09:06:38.707
2,MYS,122121815,155689280,VSP,N,29MAY2022:09:06:38.720
2,MYS,122121816,155689281,VSP,N,29MAY2022:09:06:38.753
2,MYS,122121817,155689284,VSP,N,29MAY2022:09:06:38.800
2,MYS,122121818,155689285,VSP,N,29MAY2022:09:06:38.830
2,MYS,122121819,155689288,VSP,N,29MAY2022:09:06:38.877
2,MYS,122121820,155689289,VSP,N,29MAY2022:09:06:38.910
2,MYS,122121821,155689292,VSP,N,29MAY2022:09:06:38.957
2,MYS,122121822,155689293,VSP,N,29MAY2022:09:06:38.987
2,MYS,122121823,155689294,VSP,N,29MAY2022:09:06:39.003
2,MYS,122121824,155689295,VSP,N,29MAY2022:09:06:39.033
2,MYS,122121825,155689296,VSP,N,29MAY2022:09:06:39.080
2,MYS,122121826,155689297,VSP,N,29MAY2022:09:06:39.283
2,MYS,122121827,155689298,VSP,N,29MAY2022:09:06:39.393
2,PHL,122121828,155689299,VSP,N,29MAY2022:09:06:39.423
2,PHL,122121829,155689300,VSP,N,29MAY2022:09:06:39.440
2,MYS,122121830,155689301,VSP,N,29MAY2022:09:06:39.470
2,MYS,122121831,155689302,VSP,N,29MAY2022:09:06:39.503
2,MYS,122121832,155689303,VSP,N,29MAY2022:09:06:39.517
2,MYS,122121833,155689304,VSP,N,29MAY2022:09:06:39.550
2,MYS,122121834,155689305,VSP,N,29MAY2022:09:06:39.563
2,MYS,122121835,155689306,VSP,N,29MAY2022:09:06:39.597
2,MYS,122121836,155689307,VSP,N,29MAY2022:09:06:39.610
2,MYS,122121837,155689309,VSP,N,29MAY2022:09:06:39.877
2,MYS,122121838,155689310,VSP,N,29MAY2022:09:06:39.910
2,MYS,122121839,155689311,VSP,N,29MAY2022:09:06:39.923
2,MYS,122121840,155689312,VSP,N,29MAY2022:09:06:39.940
2,MYS,122121841,155689313,VSP,N,29MAY2022:09:06:39.970
2,MYS,122121842,155689314,VSP,N,29MAY2022:09:06:39.987
2,MYS,122121843,155689315,VSP,N,29MAY2022:09:06:40.017
2,MYS,122121844,155689316,VSP,N,29MAY2022:09:06:40.033
2,MYS,122121845,155689317,VSP,N,29MAY2022:09:06:40.063
2,MYS,122121846,155689318,VSP,N,29MAY2022:09:06:40.080
2,MYS,122121847,155689319,VSP,N,29MAY2022:09:06:40.110
2,MYS,122121848,155689322,VSP,N,29MAY2022:09:06:40.173
2,MYS,122121849,155689323,VSP,N,29MAY2022:09:06:40.203
2,MYS,122121850,155689324,VSP,N,29MAY2022:09:06:40.237
2,MYS,122121851,155689325,VSP,N,29MAY2022:09:06:40.250
2,MYS,122121852,155689326,VSP,N,29MAY2022:09:06:40.283
2,MYS,122121853,155689327,VSP,N,29MAY2022:09:06:40.313
2,MYS,122121854,155689328,VSP,N,29MAY2022:09:06:40.330
2,MYS,122121855,155689331,VSP,N,29MAY2022:09:06:40.407
2,MYS,122121856,155689332,VSP,N,29MAY2022:09:06:40.440
2,MYS,122121857,155689333,VSP,N,29MAY2022:09:06:40.470
2,MYS,122121858,155689334,VSP,N,29MAY2022:09:06:40.487
2,MYS,122121859,155689335,VSP,N,29MAY2022:09:06:40.517
2,MYS,122121860,155689336,VSP,N,29MAY2022:09:06:40.550
2,MYS,122121861,155689337,VSP,N,29MAY2022:09:06:40.563
2,MYS,122121862,155689338,VSP,N,29MAY2022:09:06:40.593
2,MYS,122121863,155689339,VSP,N,29MAY2022:09:06:40.610
2,MYS,122121864,155689340,VSP,N,29MAY2022:09:06:40.640
2,MYS,122121865,155689341,VSP,N,29MAY2022:09:06:40.657
2,MYS,122121866,155689342,VSP,N,29MAY2022:09:06:40.720
2,MYS,122121867,155689343,VSP,N,29MAY2022:09:06:40.783
2,MYS,122121868,155689344,VSP,N,29MAY2022:09:06:40.813
2,MYS,122121869,155689345,VSP,N,29MAY2022:09:06:40.830
2,MYS,122121870,155689348,VSP,N,29MAY2022:09:06:40.890
2,MYS,122121871,155689350,VSP,N,29MAY2022:09:06:40.953
2,MYS,122121872,155689351,VSP,N,29MAY2022:09:06:40.970
2,MYS,122121873,155689354,VSP,N,29MAY2022:09:06:41.033
2,MYS,122121874,155689355,VSP,N,29MAY2022:09:06:41.063
2,MYS,122121875,155689358,VSP,N,29MAY2022:09:06:41.143
2,MYS,122121876,155689359,VSP,N,29MAY2022:09:06:41.173
2,MYS,122121877,155689362,VSP,N,29MAY2022:09:06:41.237
2,MYS,122121878,155689363,VSP,N,29MAY2022:09:06:41.253
2,MYS,122121879,155689366,VSP,N,29MAY2022:09:06:41.330
2,MYS,122121880,155689367,VSP,N,29MAY2022:09:06:41.347
2,MYS,122121881,155689370,VSP,N,29MAY2022:09:06:41.440
2,MYS,122121882,155689371,VSP,N,29MAY2022:09:06:41.470
2,MYS,122121883,155689372,VSP,N,29MAY2022:09:06:41.503
2,MYS,122121884,155689374,VSP,N,29MAY2022:09:06:41.550
2,MYS,122121885,155689376,VSP,N,29MAY2022:09:06:41.597
2,MYS,122121886,155689378,VSP,N,29MAY2022:09:06:41.660
2,MYS,122121887,155689380,VSP,N,29MAY2022:09:06:41.707
2,MYS,122121888,155689382,VSP,N,29MAY2022:09:06:41.753
2,MYS,122121889,155689384,VSP,N,29MAY2022:09:06:41.800
2,MYS,122121890,155689385,VSP,N,29MAY2022:09:06:41.817
2,MYS,122121891,155689388,VSP,N,29MAY2022:09:06:42.143
2,MYS,122121892,155689390,VSP,N,29MAY2022:09:06:42.377
2,MYS,122121893,155689392,VSP,N,29MAY2022:09:06:42.533
2,MYS,122121894,155689394,VSP,N,29MAY2022:09:06:42.580
2,MYS,122121895,155689396,VSP,N,29MAY2022:09:06:42.627
2,MYS,122121896,155689397,VSP,N,29MAY2022:09:06:42.660
2,MYS,122121897,155689398,VSP,N,29MAY2022:09:06:42.690
2,MYS,122121898,155689399,VSP,N,29MAY2022:09:06:42.707
2,MYS,122121899,155689400,VSP,N,29MAY2022:09:06:42.720
2,MYS,122121900,155689401,VSP,N,29MAY2022:09:06:42.753
2,MYS,122121901,155689402,VSP,N,29MAY2022:09:06:42.770
2,MYS,122121902,155689403,VSP,N,29MAY2022:09:06:42.800
2,MYS,122121903,155689404,VSP,N,29MAY2022:09:06:42.817
2,MYS,122121904,155689405,VSP,N,29MAY2022:09:06:42.847
2,MYS,122121905,155689406,VSP,N,29MAY2022:09:06:42.877
2,MYS,122121906,155689407,VSP,N,29MAY2022:09:06:42.893
2,MYS,122121907,155689408,VSP,N,29MAY2022:09:06:42.910
2,MYS,122121908,155689409,VSP,N,29MAY2022:09:06:42.940
2,MYS,122121909,155689410,VSP,N,29MAY2022:09:06:42.957
2,MYS,122121910,155689411,VSP,N,29MAY2022:09:06:42.987
2,MYS,122121911,155689412,VSP,N,29MAY2022:09:06:43.020
2,MYS,122121912,155689413,VSP,N,29MAY2022:09:06:43.050
2,MYS,122121913,155689414,VSP,N,29MAY2022:09:06:43.097
2,MYS,122121914,155689417,VSP,N,29MAY2022:09:06:43.157
2,MYS,122121915,155689418,VSP,N,29MAY2022:09:06:43.173
2,ZAF,122121916,155689419,VSP,N,29MAY2022:09:06:43.203
2,ZAF,122121917,155689421,VSP,N,29MAY2022:09:06:43.250
2,ZAF,122121918,155689423,VSP,N,29MAY2022:09:06:43.300
2,MYS,122121919,155689425,VSP,N,29MAY2022:09:06:43.343
2,MYS,122121920,155689430,VSP,N,29MAY2022:09:06:43.453
2,MYS,122121921,155689432,VSP,N,29MAY2022:09:06:43.500
2,MYS,122121922,155689434,VSP,N,29MAY2022:09:06:43.580
2,MYS,122121923,155689436,VSP,N,29MAY2022:09:06:43.627
2,MYS,122121924,155689437,VSP,N,29MAY2022:09:06:43.657
2,MYS,122121925,155689438,VSP,N,29MAY2022:09:06:43.690
2,MYS,122121926,155689439,VSP,N,29MAY2022:09:06:43.703
2,MYS,122121927,155689440,VSP,N,29MAY2022:09:06:43.720
2,MYS,122121928,155689441,VSP,N,29MAY2022:09:06:43.737
2,MYS,122121929,155689442,VSP,N,29MAY2022:09:06:43.783
2,MYS,122121930,155689443,VSP,N,29MAY2022:09:06:43.800
2,MYS,122121931,155689444,VSP,N,29MAY2022:09:06:43.830
2,MYS,122121932,155689446,VSP,N,29MAY2022:09:06:43.877
2,MYS,122121933,155689447,VSP,N,29MAY2022:09:06:43.890
2,MYS,122121934,155689448,VSP,N,29MAY2022:09:06:43.907
2,MYS,122121935,155689450,VSP,N,29MAY2022:09:06:43.953
2,MYS,122121936,155689452,VSP,N,29MAY2022:09:06:44.033
2,MYS,122121937,155689454,VSP,N,29MAY2022:09:06:44.283
2,MYS,122121938,155689456,VSP,N,29MAY2022:09:06:44.410
2,MYS,122121939,155689457,VSP,N,29MAY2022:09:06:44.533
2,MYS,122121940,155689458,VSP,N,29MAY2022:09:06:44.740
2,MYS,122121941,155689459,VSP,N,29MAY2022:09:06:44.897
2,MYS,122121942,155689460,VSP,N,29MAY2022:09:06:45.083
2,MYS,122121943,155689461,VSP,N,29MAY2022:09:06:45.100
2,MYS,122121944,155689462,VSP,N,29MAY2022:09:06:45.147
2,MYS,122121945,155689463,VSP,N,29MAY2022:09:06:45.270
2,MYS,122121946,155689464,VSP,N,29MAY2022:09:06:45.490
2,MYS,122121947,155689465,VSP,N,29MAY2022:09:06:45.660
2,MYS,122121948,155689466,VSP,N,29MAY2022:09:06:45.850
2,MYS,122121949,155689467,VSP,N,29MAY2022:09:06:46.020
2,MYS,122121950,155689468,VSP,N,29MAY2022:09:06:46.283
2,MYS,122121951,155689469,VSP,N,29MAY2022:09:06:46.487
2,MYS,122121952,155689472,VSP,N,29MAY2022:09:06:46.970
2,MYS,122121953,155689473,VSP,N,29MAY2022:09:06:47.143
2,MYS,122121954,155689476,VSP,N,29MAY2022:09:06:47.663
2,MYS,122121955,155689477,VSP,N,29MAY2022:09:06:47.880
2,MYS,122121956,155689480,VSP,N,29MAY2022:09:06:48.617
2,MYS,122121957,155689483,VSP,N,29MAY2022:09:06:49.240
2,MYS,122121958,155689487,VSP,N,29MAY2022:09:06:50.160
2,MYS,122121959,155689489,VSP,N,29MAY2022:09:06:50.443
2,MYS,122121960,155689491,VSP,N,29MAY2022:09:06:50.770
2,ZAF,122121961,155689493,VSP,N,29MAY2022:09:06:51.053
2,MYS,122121962,155689495,VSP,N,29MAY2022:09:06:51.397
2,MYS,122121963,155689496,VSP,N,29MAY2022:09:06:51.630
2,MYS,122121964,155689497,VSP,N,29MAY2022:09:06:51.803
2,MYS,122121965,155689498,VSP,N,29MAY2022:09:06:52.007
2,MYS,122121966,155689499,VSP,N,29MAY2022:09:06:52.180
2,MYS,122121967,155689502,VSP,N,29MAY2022:09:06:52.693
2,MYS,122121968,155689503,VSP,N,29MAY2022:09:06:52.913
2,MYS,122121969,155689504,VSP,N,29MAY2022:09:06:53.087
2,MYS,122121970,155689505,VSP,N,29MAY2022:09:06:53.230
2,MYS,122121971,155689506,VSP,N,29MAY2022:09:06:53.433
2,MYS,122121972,155689507,VSP,N,29MAY2022:09:06:53.603
2,MYS,122121973,155689510,VSP,N,29MAY2022:09:06:54.103
2,MYS,122121974,155689511,VSP,N,29MAY2022:09:06:54.277
2,MYS,122121975,155689514,VSP,N,29MAY2022:09:06:54.747
2,MYS,122121976,155689515,VSP,N,29MAY2022:09:06:54.933
2,MYS,122121977,155689518,VSP,N,29MAY2022:09:06:55.447
2,MYS,122121978,155689519,VSP,N,29MAY2022:09:06:55.633
2,MYS,122121979,155689522,VSP,N,29MAY2022:09:06:56.170
2,MYS,122121980,155689523,VSP,N,29MAY2022:09:06:56.327
2,MYS,122121981,155689524,VSP,N,29MAY2022:09:06:56.530
2,MYS,122121982,155689526,VSP,N,29MAY2022:09:06:56.763
2,MYS,122121983,155689528,VSP,N,29MAY2022:09:06:57.093
2,MYS,122121984,155689529,VSP,N,29MAY2022:09:06:57.250
2,MYS,122121985,155689530,VSP,N,29MAY2022:09:06:57.513
2,MYS,122121986,155689531,VSP,N,29MAY2022:09:06:57.750
2,MYS,122121987,155689532,VSP,N,29MAY2022:09:06:57.937
2,MYS,122121988,155689533,VSP,N,29MAY2022:09:06:58.110
2,MYS,122121989,155689534,VSP,N,29MAY2022:09:06:58.357
2,MYS,122121990,155689535,VSP,N,29MAY2022:09:06:58.483
2,MYS,122121991,155689536,VSP,N,29MAY2022:09:06:58.653
2,MYS,122121992,155689538,VSP,N,29MAY2022:09:06:58.983
2,MYS,122121993,155689540,VSP,N,29MAY2022:09:06:59.280
2,MYS,122121994,155689541,VSP,N,29MAY2022:09:06:59.457
2,MYS,122121995,155689542,VSP,N,29MAY2022:09:06:59.643
2,MYS,122121996,155689543,VSP,N,29MAY2022:09:06:59.800
2,MYS,122121997,155689544,VSP,N,29MAY2022:09:07:00.003
2,MYS,122121998,155689545,VSP,N,29MAY2022:09:07:00.160
2,MYS,122121999,155689546,VSP,N,29MAY2022:09:07:00.393
2,MYS,122122000,155689547,VSP,N,29MAY2022:09:07:00.660
2,MYS,122122001,155689548,VSP,N,29MAY2022:09:07:00.863
2,MYS,122122002,155689549,VSP,N,29MAY2022:09:07:01.053
2,MYS,122122003,155689550,VSP,N,29MAY2022:09:07:01.207
2,MYS,122122004,155689551,VSP,N,29MAY2022:09:07:01.440
2,MYS,122122005,155689552,VSP,N,29MAY2022:09:07:01.690
2,MYS,122122006,155689553,VSP,N,29MAY2022:09:07:01.880
2,MYS,122122007,155689554,VSP,N,29MAY2022:09:07:02.033
2,MYS,122122008,155689555,VSP,N,29MAY2022:09:07:02.300
2,MYS,122122009,155689556,VSP,N,29MAY2022:09:07:02.520
2,MYS,122122010,155689557,VSP,N,29MAY2022:09:07:02.677
2,MYS,122122011,155689558,VSP,N,29MAY2022:09:07:02.850
2,MYS,122122012,155689559,VSP,N,29MAY2022:09:07:03.083
2,MYS,122122013,155689560,VSP,N,29MAY2022:09:07:03.317
2,MYS,122122014,155689561,VSP,N,29MAY2022:09:07:03.520
2,MYS,122122015,155689562,VSP,N,29MAY2022:09:07:03.677
2,MYS,122122016,155689563,VSP,N,29MAY2022:09:07:03.940
2,MYS,122122017,155689564,VSP,N,29MAY2022:09:07:04.190
2,MYS,122122018,155689565,VSP,N,29MAY2022:09:07:04.410
2,MYS,122122019,155689566,VSP,N,29MAY2022:09:07:04.613
2,MYS,122122020,155689567,VSP,N,29MAY2022:09:07:04.923
2,MYS,122122021,155689569,VSP,N,29MAY2022:09:07:05.363
2,MYS,122122022,155689570,VSP,N,29MAY2022:09:07:05.583
2,MYS,122122023,155689571,VSP,N,29MAY2022:09:07:05.770
2,MYS,122122024,155689572,VSP,N,29MAY2022:09:07:05.973
2,MYS,122122025,155689573,VSP,N,29MAY2022:09:07:06.177
2,MYS,122122026,155689574,VSP,N,29MAY2022:09:07:06.410
2,MYS,122122027,155689577,VSP,N,29MAY2022:09:07:07.160
2,MYS,122122028,155689579,VSP,N,29MAY2022:09:07:07.597
2,MYS,122122029,155689581,VSP,N,29MAY2022:09:07:08.033
2,MYS,122122030,155689582,VSP,N,29MAY2022:09:07:08.253
2,MYS,122122031,155689583,VSP,N,29MAY2022:09:07:08.580
2,MYS,122122032,155689584,VSP,N,29MAY2022:09:07:08.830
2,MYS,122122033,155689585,VSP,N,29MAY2022:09:07:09.113
2,MYS,122122034,155689586,VSP,N,29MAY2022:09:07:09.393
2,MYS,122122035,155689587,VSP,N,29MAY2022:09:07:09.567
2,MYS,122122036,155689588,VSP,N,29MAY2022:09:07:09.880
2,MYS,122122037,155689589,VSP,N,29MAY2022:09:07:10.143
2,MYS,122122038,155689590,VSP,N,29MAY2022:09:07:10.503
2,MYS,122122039,155689591,VSP,N,29MAY2022:09:07:10.813
2,MYS,122122040,155689593,VSP,N,29MAY2022:09:07:11.410
2,MYS,122122041,155689594,VSP,N,29MAY2022:09:07:11.707
2,MYS,122122042,155689595,VSP,N,29MAY2022:09:07:12.033
2,MYS,122122043,155689598,VSP,N,29MAY2022:09:07:12.597
2,MYS,122122044,155689602,VSP,N,29MAY2022:09:07:13.453
2,MYS,122122045,155689605,VSP,N,29MAY2022:09:07:13.987
2,MYS,122122046,155689609,VSP,N,29MAY2022:09:07:14.783
2,MYS,122122047,155689610,VSP,N,29MAY2022:09:07:14.970
2,MYS,122122048,155689611,VSP,N,29MAY2022:09:07:15.173
2,MYS,122122049,155689612,VSP,N,29MAY2022:09:07:15.377
2,MYS,122122050,155689613,VSP,N,29MAY2022:09:07:15.613
2,MYS,122122051,155689615,VSP,N,29MAY2022:09:13:57.580
2,MYS,122122052,155689616,VSP,N,29MAY2022:09:13:57.610
2,MYS,122122053,155689617,VSP,N,29MAY2022:09:13:57.643
2,MYS,122122054,155689618,VSP,N,29MAY2022:09:13:57.673
2,PHL,122122055,155689619,VSP,N,29MAY2022:09:13:57.707
2,PHL,122122056,155689620,VSP,N,29MAY2022:09:13:57.720
2,PHL,122122057,155689621,VSP,N,29MAY2022:09:13:57.767
2,PHL,122122058,155689622,VSP,N,29MAY2022:09:13:57.783
2,PHL,122122059,155689625,VSP,N,29MAY2022:09:13:57.847
2,PHL,122122060,155689626,VSP,N,29MAY2022:09:13:57.860
2,PHL,122122061,155689627,VSP,N,29MAY2022:09:13:57.893
2,PHL,122122062,155689628,VSP,N,29MAY2022:09:13:57.910
2,PHL,122122063,155689629,VSP,N,29MAY2022:09:13:57.957
2,PHL,122122064,155689630,VSP,N,29MAY2022:09:13:58.000
2,MYS,122122065,155689637,VSP,N,29MAY2022:09:13:58.160
2,MYS,122122066,155689638,VSP,N,29MAY2022:09:13:58.190
2,MYS,122122067,155689639,VSP,N,29MAY2022:09:13:58.207
2,MYS,122122068,155689640,VSP,N,29MAY2022:09:13:58.220
2,MYS,122122069,155689641,VSP,N,29MAY2022:09:13:58.250
2,MYS,122122070,155689642,VSP,N,29MAY2022:09:13:58.283
2,MYS,122122071,155689643,VSP,N,29MAY2022:09:13:58.313
2,MYS,122122072,155689644,VSP,N,29MAY2022:09:13:58.347
2,MYS,122122073,155689647,VSP,N,29MAY2022:09:13:58.423
2,MYS,122122074,155689648,VSP,N,29MAY2022:09:13:58.457
2,MYS,122122075,155689650,VSP,N,29MAY2022:09:13:58.517
2,MYS,122122076,155689651,VSP,N,29MAY2022:09:13:58.597
2,MYS,122122077,155689652,VSP,N,29MAY2022:09:13:58.673
2,MYS,122122078,155689654,VSP,N,29MAY2022:09:13:58.720
2,MYS,122122079,155689655,VSP,N,29MAY2022:09:13:58.767
2,MYS,122122080,155689657,VSP,N,29MAY2022:09:13:58.800
2,MYS,122122081,155689658,VSP,N,29MAY2022:09:13:58.847
2,MYS,122122082,155689659,VSP,N,29MAY2022:09:13:58.860
2,MYS,122122083,155689661,VSP,N,29MAY2022:09:13:58.923
2,MYS,122122084,155689662,VSP,N,29MAY2022:09:13:58.940
2,MYS,122122085,155689665,VSP,N,29MAY2022:09:13:59.020
2,MYS,122122086,155689666,VSP,N,29MAY2022:09:13:59.033
2,MYS,122122087,155689669,VSP,N,29MAY2022:09:13:59.123
2,FRA,122122088,155689670,VSP,N,29MAY2022:09:13:59.140
2,FRA,122122089,155689671,VSP,N,29MAY2022:09:13:59.157
2,FRA,122122090,155689672,VSP,N,29MAY2022:09:13:59.173
2,FRA,122122091,155689673,VSP,N,29MAY2022:09:13:59.187
2,FRA,122122092,155689674,VSP,N,29MAY2022:09:13:59.203
2,FRA,122122093,155689676,VSP,N,29MAY2022:09:13:59.233
2,FRA,122122094,155689677,VSP,N,29MAY2022:09:13:59.250
2,FRA,122122095,155689678,VSP,N,29MAY2022:09:13:59.267
2,FRA,122122096,155689679,VSP,N,29MAY2022:09:13:59.280
2,FRA,122122097,155689680,VSP,N,29MAY2022:09:13:59.297
2,FRA,122122098,155689681,VSP,N,29MAY2022:09:13:59.313
2,FRA,122122099,155689682,VSP,N,29MAY2022:09:13:59.330
2,MYS,122122100,155689683,VSP,N,29MAY2022:09:13:59.360
2,MYS,122122101,155689684,VSP,N,29MAY2022:09:13:59.407
2,MYS,122122102,155689685,VSP,N,29MAY2022:09:13:59.423
2,MYS,122122103,155689687,VSP,N,29MAY2022:09:13:59.483
2,MYS,122122104,155689688,VSP,N,29MAY2022:09:13:59.500
2,MYS,122122105,155689690,VSP,N,29MAY2022:09:13:59.593
2,MYS,122122106,155689692,VSP,N,29MAY2022:09:13:59.673
